ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Popularity,description,genre,Description,Genre
0440225701,The Street Lawyer,JOHN GRISHAM,1999,Dell,http://images.amazon.com/images/P/0440225701.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440225701.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440225701.01.LZZZZZZZ.jpg,True,,,"#1 NEW YORK TIMES BESTSELLER • Michael Brock is billing the hours, making the money, rushing relentlessly to the top of Drake & Sweeney, a giant D.C. law firm. One step away from partnership, Michael has it all. Then, in an instant, it all comes undone. A homeless man takes nine lawyers hostage in the firm’s plush offices. When it is all over, the man’s blood is splattered on Michael’s face—and suddenly Michael is willing to do the unthinkable. Rediscovering a conscience he lost long ago, Michael is leaving the big time for the streets where his attacker once lived—and where society’s powerless need an advocate for justice. But there’s one break Michael can’t make: from a secret that has floated up from the depths of Drake & Sweeney, from a confidential file that is now in Michael’s hands, and from a conspiracy that has already taken lives. Now Michael’s former partners are about to become his bitter enemies. Because to them, Michael Brock is the most dangerous man on the streets. Don’t miss John Grisham’s new book, THE EXCHANGE: AFTER THE FIRM!",Fiction
0671623249,LONESOME DOVE,Larry McMurtry,1986,Pocket,http://images.amazon.com/images/P/0671623249.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671623249.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671623249.01.LZZZZZZZ.jpg,False,"A love story, an adventure, and an epic of the frontier, Larry McMurtry’s Pulitzer Prize— winning classic, Lonesome Dove, the third book in the Lonesome Dove tetralogy, is the grandest novel ever written about the last defiant wilderness of America.

Journey to the dusty little Texas town of Lonesome Dove and meet an unforgettable assortment of heroes and outlaws, whores and ladies, Indians and settlers. Richly authentic, beautifully written, always dramatic, Lonesome Dove is a book to make us laugh, weep, dream, and remember.
(back cover)",Historical - General|Fiction / General|Fiction - Historical,,
042511774X,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group,http://images.amazon.com/images/P/042511774X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042511774X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042511774X.01.LZZZZZZZ.jpg,False,,Fiction,"WINNER OF THE PULITZER PRIZE • NEW YORK TIMES BESTSELLER • Evoking Jane Austen, Emma Straub, and other masters of the literary marriage, Breathing Lessons celebrates the small miracles and magic of truly knowing someone. Unfolding over the course of a single emotionally fraught day, this stunning novel encompasses a lifetime of dreams, regrets and reckonings—and is oftern regarded as Tyler's seminal work. Maggie and Ira Moran are on a road trip from Baltimore, Maryland to Deer Lick, Pennsylvania to attend the funeral of a friend. Along the way, they reflect on the state of their marriage, its trials and its triumphs—through their quarrels, their routines, and their ability to tolerate each other’s faults with patience and affection. Where Maggie is quirky, lovable and mischievous, Ira is practical, methodical and mired in reason. What begins as a day trip becomes a revelatory and unexpected journey, as Ira and Maggie rediscover the strength of their bond and the joy of having somebody with whom to share the ride, bumps and all. “More powerful and moving than anything [Tyler] has done.” —Los Angeles Times",Fiction
0804106304,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),http://images.amazon.com/images/P/0804106304.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804106304.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804106304.01.LZZZZZZZ.jpg,True,,,"Presents essays analyzing the author's work by subject matter, theme and motif.",Chinese Americans in literature
0140067477,The Tao of Pooh,Benjamin Hoff,1983,Penguin Books,http://images.amazon.com/images/P/0140067477.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140067477.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140067477.01.LZZZZZZZ.jpg,True,"The how of Pooh? The Tao of who? The Tao of Pooh!...in whidh it is revealed that one of the world's great Taoist masters isn't Chinese...or a venerable philosopher...but is in fact none other than that effortlessly calm, still, reflective bear, A.A. Milne's Winnie-the-Pooh!
--back cover","Milne, A. A. 1882-1956 -- Characters -- Winnie the Pooh|Milne, A. A. 1882-1956 -- Religion|Children -- Books and reading -- Great Britain -- History -- 20th century|Children's stories, English -- History and criticism|Winnie-the-Pooh (Fictitious character)|Teddy bears in literature|Taoism in literature|Taoism",Explains the basic concepts of the Chinese philosophy of Taoism through a discussion of how Winnie-the-Pooh lives by its principles.,Literary Criticism
0345465083,Seabiscuit,LAURA HILLENBRAND,2003,Ballantine Books,http://images.amazon.com/images/P/0345465083.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345465083.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345465083.01.LZZZZZZZ.jpg,False,,Seabiscuit -- (horse),"#1 NEW YORK TIMES BESTSELLER • From the author of the runaway phenomenon Unbroken comes a universal underdog story about the horse who came out of nowhere to become a legend. Seabiscuit was one of the most electrifying and popular attractions in sports history and the single biggest newsmaker in the world in 1938, receiving more coverage than FDR, Hitler, or Mussolini. But his success was a surprise to the racing establishment, which had written off the crooked-legged racehorse with the sad tail. Three men changed Seabiscuit’s fortunes: Charles Howard was a onetime bicycle repairman who introduced the automobile to the western United States and became an overnight millionaire. When he needed a trainer for his new racehorses, he hired Tom Smith, a mysterious mustang breaker from the Colorado plains. Smith urged Howard to buy Seabiscuit for a bargain-basement price, then hired as his jockey Red Pollard, a failed boxer who was blind in one eye, half-crippled, and prone to quoting passages from Ralph Waldo Emerson. Over four years, these unlikely partners survived a phenomenal run of bad fortune, conspiracy, and severe injury to transform Seabiscuit from a neurotic, pathologically indolent also-ran into an American sports icon. BONUS: This edition contains a Seabiscuit discussion guide and an excerpt from Unbroken. Praise for Seabiscuit “Fascinating . . . Vivid . . . A first-rate piece of storytelling, leaving us not only with a vivid portrait of a horse but a fascinating slice of American history as well.”—The New York Times “Engrossing . . . Fast-moving . . . More than just a horse’s tale, because the humans who owned, trained, and rode Seabiscuit are equally fascinating. . . . [Laura Hillenbrand] shows an extraordinary talent for describing a horse race so vividly that the reader feels like the rider.”—Sports Illustrated “REMARKABLE . . . MEMORABLE . . . JUST AS COMPELLING TODAY AS IT WAS IN 1938.”—The Washington Post",Biography & Autobiography
1558531025,Life's Little Instruction Book (Life's Little Instruction Books (Paperback)),H. Jackson Brown,1991,Thomas Nelson,http://images.amazon.com/images/P/1558531025.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558531025.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558531025.01.LZZZZZZZ.jpg,False,,,"In 1991, Jack Brown wrote and published Life's Little Instruction Book as a going-away-to-college gift for his son, Adam. Since that time, thousands of readers have shared with Brown their suggestions and observations from their own parents and grandparents. In his latest volume, Brown pays tribute to many of those worthwhile contributions, and offers further ideas from his own life experiences.",
0441783589,Starship Troopers,Robert A. Heinlein,1987,Ace Books,http://images.amazon.com/images/P/0441783589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441783589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441783589.01.LZZZZZZZ.jpg,False,,,"In Robert A. Heinlein’s controversial Hugo Award-winning bestseller, a recruit of the future goes through the toughest boot camp in the Universe—and into battle against mankind’s most alarming enemy... Johnnie Rico never really intended to join up—and definitely not the infantry. But now that he’s in the thick of it, trying to get through combat training harder than anything he could have imagined, he knows everyone in his unit is one bad move away from buying the farm in the interstellar war the Terran Federation is waging against the Arachnids. Because everyone in the Mobile Infantry fights. And if the training doesn’t kill you, the Bugs are more than ready to finish the job... “A classic…If you want a great military adventure, this one is for you.”—All SciFi",Fiction
0316769487,The Catcher in the Rye,J.D. Salinger,1991,"Little, Brown",http://images.amazon.com/images/P/0316769487.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316769487.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316769487.01.LZZZZZZZ.jpg,True,"Story of Holden Caufield with his idiosyncrasies, penetrating insight, confusion, sensitivity and negativism. Holden, knowing he is to be expelled from school, decides to leave early. He spends three days in New York City and tells the story of what he did and suffered there.","Caulfield, Holden (Fictitious character) -- Fiction|Runaway teenagers -- Fiction|New York (N.Y.) -- Fiction","'If you really want to hear about it, the first thing you'll probably want to know is where I was born and what my lousy childhood was like, and how my parents were occupied and all before they had me, and all that David Copperfield kind of crap, but I don't feel like going into it, if you want to know the truth.' The first of J. D. Salinger's four books to be published, The Catcher in the Rye is one of the most widely read and beloved of all contemporary American novels. 'The handbook of the adolescent heart' The New Yorker",Fiction
0679429220,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,Random House,http://images.amazon.com/images/P/0679429220.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679429220.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679429220.01.LZZZZZZZ.jpg,True,"Shots rang out in Savannah's grandest mansion in the misty, early morning hours of May 2, 1981. Was it murder or self-defense? For nearly a decade, the shooting and its aftermath reverberated throughout this hauntingly beautiful city of moss-hung oaks and shaded squares. John Berendt's sharply observed, suspenseful, and witty narrative reads like a thoroughly engrossing novel, and yet it is a work of nonfiction.

Berendt skillfully interweaves a hugely entertaining first-person account of life in this isolated remnant of the Old South with the unpredictable twists and turns of a landmark murder case.

It is a spellbinding story peopled by a gallery of remarkable characters: the well-bred society ladies of the Married Woman's Card Club; the turbulent young redneck gigolo; the hapless recluse who owns a bottle of poison so powerful it could kill every man, woman, and child in Savannah; the aging and profane Southern belle who is the ""soul of pampered self-absorption""; the uproariously funny black drag queen; the acerbic and arrogant antiques dealer; the sweet-talking, piano-playing con artist; young blacks dancing the minuet at the black debutante ball; and Minerva, the voodoo priestess who works her magic in the graveyard at midnight.","Williams, Jim, d. 1990|Trials (Murder) -- Georgia -- Savannah|Savannah (Ga.) -- Social life and customs|Savannah (Ga.) -- History","THE LANDMARK NEW YORK TIMES BESTSELLER, NOW A MAJOR MUSICAL COMING SOON TO BROADWAY • An enormously engaging portrait of a most beguiling Southern city: “Elegant and wicked.... [This] might be the first true-crime book that makes the reader want to book a bed and breakfast for an extended weekend at the scene of the crime."" —The New York Times Book Review • 30th Anniversary Edition with a New Afterword by the Author. Shots rang out in Savannah's grandest mansion in the misty,early morning hours of May 2, 1981. Was it murder or self-defense? For nearly a decade, the shooting and its aftermath reverberated throughout this hauntingly beautiful city of moss-hung oaks and shaded squares. John Berendt's sharply observed, suspenseful, and witty narrative reads like a thoroughly engrossing novel, and yet it is a work of nonfiction. Berendt skillfully interweaves a hugely entertaining first-person account of life in this isolated remnant of the Old South with the unpredictable twists and turns of a landmark murder case. It is a spellbinding story peopled by a gallery of remarkable characters: the well-bred society ladies of the Married Woman's Card Club; the turbulent young redneck gigolo; the hapless recluse who owns a bottle of poison so powerful it could kill every man, woman, and child in Savannah; the aging and profane Southern belle who is the ""soul of pampered self-absorption""; the uproariously funny black drag queen; the acerbic and arrogant antiques dealer; the sweet-talking, piano-playing con artist; young blacks dancing the minuet at the black debutante ball; and Minerva, the voodoo priestess who works her magic in the graveyard at midnight. These and other Savannahians act as a Greek chorus, with Berendt revealing the alliances, hostilities, and intrigues that thrive in a town where everyone knows everyone else. Midnight in the Garden of Good and Evil is a sublime and seductive reading experience. Brilliantly conceived and masterfully written, this true-crime book has become a modern classic.",True Crime
0671867156,Pretend You Don't See Her,Mary Higgins Clark,1998,Pocket,http://images.amazon.com/images/P/0671867156.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671867156.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671867156.01.LZZZZZZZ.jpg,False,,,"What happens when a young woman is accidentally caught up in a dangerous murder investigation, having merely been in the wrong place at the wrong time? Lacey Farrell, a rising star on the Manhattan real estate scene, is witness to a murder - and to the final words of the victim. The dying woman is convinced her attacker was after her dead daughter's journal, which Lacey gives to the police, but not before making a copy for herself. It's an impulse that later proves nearly fatal. Placed in the witness protection programme and sent to live in Minneapolis, Lacey must assume a fake identity, at least until the killer can be brought to trial. There she meets Tom Lynch, a radio talk-show host whom she tentatively begins to date - until the strain of her deception makes her break it off. Then she discovers the killer has traced her whereabouts. Armed with nothing more than her own courage and clues from the journal, Lacey heads back to New York determined to uncover who is behind the deaths of the two women… before she is the next casualty.",Fiction
0312252617,Fast Women,Jennifer Crusie,2001,St. Martin's Press,http://images.amazon.com/images/P/0312252617.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312252617.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312252617.01.LZZZZZZZ.jpg,False,Nell Dysart takes a job as a secretary for a detective agency that is going nowhere.,Women private investigators -- Ohio -- Fiction.|Divorced women -- Fiction.|Ohio -- Fiction.,"When a down-on-her-luck divorcée meets a determined-to-dominate detective, they find out that falling in love can be murder. . . . Nell Dysart's in trouble. Weighed down by an inexplicable divorce and a loss of appetite for everything, Nell is sleepwalking through life until her best friend finagles a job for her with a shabby little detective agency that has lots of potential and a boss who looks easy to manage. Gabe McKenna isn't doing too well, either. His detective agency is wasting time on a blackmail case, his partner has decided he hates watching cheating spouses for money, and his ex-wife has just dumped him . . . again. The only thing that's going his way is that his new secretary looks efficient, boring, and biddable. But looks can be deceiving, and soon Nell and Gabe are squaring off over embezzlement, business cards, vandalism, dognapping, blackmail, Chinese food, unprofessional sex, and really ugly office furniture, all of which turn out to be the least of their problems. Because soon, there are murders. And shortly after that, Nell and Gabe start falling in love. . . .",Fiction
0312261594,Female Intelligence,Jane Heller,2001,St. Martin's Press,http://images.amazon.com/images/P/0312261594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312261594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312261594.01.LZZZZZZZ.jpg,False,,Women linguists -- Fiction.|Interpersonal communication -- Fiction.|Group relations training -- Fiction.|New York (N.Y.) -- Fiction.,"Large Print Fiction, female Intelligence.",Fiction
0446677450,"Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!",Robert T. Kiyosaki,2000,Warner Books,http://images.amazon.com/images/P/0446677450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446677450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446677450.01.LZZZZZZZ.jpg,False,,,إلى أولئك الباحثين عن القوة، أو الذين يرقبون القوة، أو الذين يبتغون ما يحصنهم من غائلة القوة.. البعض يعبث بالقوة ويخسرها في غلطة قاتلة. ويعضهم يغلو أو يُقَصِّر فيها. وهناك آخرون يعدُّون العدَّة كاملة فيستطيعون أخذ القوة إلى جانبهم ببراعة خارقة لطبائع البَشَر. فعلى مَرِّ الدُّهور تساءل العلماء والفلاسفة:ما هي الدروس التي ينبغي لنا أن نتعلمها من نجاح أسلافنا ومن إخفاقاتهم؟ على الرغم من أن كتابات متنوعة كتبت عن القوة على مدى أكثر من ثلاثة آلاف سنة، هناك عوامل تشبكها جميعاً في موضوعات متكررة، إنها تلك الأفكار التي تُلَمِّح إلى جوهر القوة وتلوح إلى خصائص مُعَدِّلة لزيادتها ونقصانها. 1- لا تُشْرِقْ أبداً أكثر من السيد. 2- لا تضع ثقةً أكثر من اللازم في الأصدقاء وتعلَّم كيف تستخدم الأعداء. 3- اخْفِ نواياك. 4- قل دائماً أقلَّ مما هو ضروري. 5- يتوقف الكثير على سمعتك، فحافظ عليها بحياتك. 6- اكسب لفت الأنظار بكل ثمن. 7- اجعل الآخرين يقومون بالعمل نيابة عنك ولكن احصل على الفضل دائماً. 8- اجعل الآخرين يأتون إليك، واستعمل طعماً عند الضرورة. 9- اكسب من خلال أعمالك وليس من خلال النقاش أبداً. 10- العدوى: -تجنب التعيس وسيئ الحظ. 11- تعلم أن تبقي الناس معتمدين عليك. 12- استخدم الصدق والكرم بطريقة انتقائية لنزع سلاح ضحيتك. 13-عندما تطلب المساعدة، خاطب في الناس مصالحهم الذاتية وليس رحمتهم أو عرفانهم. 14-اتخذ وضع الصديق واعمل كجاسوس. 15- اسحق عدوك سحقاً كلياً. 16- استخدم الغياب لزيادة الاحترام والتكريم. 17-ابقِ الآخرين في رعب مقيم: -كرِّس جواً من استحالة التنبؤ بحركاتك. 18-لا تَبْنِ قلاعاً لحماية نفسك، فالعزلة خطرة. 19-اعرف مع من تتعامل، لا تُغْضِب الشخص غير المقصود. 20-لا تلتزم بأحد. 21-العب دور المغفل لتمسك بمغفل، أظْهرْ أنَّك أبلد من هدفك. 22- استخدم تكتيك الاستسلام: -حوّل الضعف إلى قوة. 23-ركِّز قواك. 24-العب دور رجل الحاشية الأمثل. 25-أَعِدْ تَشْكيلَ نفسك. 26-اخْفِ أخطاءك واحتفظ بكبش فداء قريب ليتلقى اللوم. 27-استغل حاجة الناس إلى الإيمان لخَلْق أتباع طقوسيين. 28-ادخل معمعة العمل بجرأة. 29-خطّط طوال الطريق حتى النهاية. 30- اجعل منجزاتك تبدو بلا جهد. 31- تحكّم بالخيارات واجعل الآخرين يلعبون بالأوراق التي توزعها. 32- داعب خيالات الناس. 33- اكتشف أداة الضغط على كل شخص. 34-كن ملكياً بطريقتك الخاصة: -تصرَّف كملك لتُعامَل كملك. 35-اتقن فنّ التوقيت. 36-احتقر الأشياء التي لا تستطيع امتلاكها: -فتَجَاهُلُها أفضل انتقام. 37-اخلق مشاهد آسرة. 38- فكِّر كما تحب، ولكن تصرَّف كالآخرين. 39-عَكّر المياه لتصطاد السمك. 40-احتقر الغداء المجاني. 41-تجنَّب الحلول محل رجل عظيم. 42-اضرب الراعي... -تتفرق الغنم. 43-حاول التأثير على قلوب الآخرين وعقولهم. 44- انزع السلاح وحرِّك الحِنْق بتأثير المرآة. 45-بشِّر بالحاجة إلى التغيير ولكن إياك أن تُصْلِحَ أكثر من اللازم دفعة واحدة. 46-لا تظهر كاملاً أكثر مما ينبغي. 47-لا تتجاوز العلامة التي استهدفتَها، وفي النصر اعْرفْ متى تتوقف. 48-اتَّخِذْ هَيئة لا شَكْلَ لها. العبيكان للنشر - روبرت غرين,Philosophy
0451166892,The Pillars of the Earth,Ken Follett,1996,Signet Book,http://images.amazon.com/images/P/0451166892.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451166892.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451166892.01.LZZZZZZZ.jpg,False,,,"A spellbinding epic tale of ambition, anarchy and absolute power set against the sprawling medieval canvas of twelfth-century England, The Pillars of the Earth is Ken Follett's classic historical masterpiece. A MASON WITH A DREAM 1135 and civil war, famine and religious strife abound. With his family on the verge of starvation, mason Tom Builder dreams of the day that he can use his talents to create and build a cathedral like no other. A MONK WITH A BURNING MISSION Philip, prior of Kingsbridge, is resourceful, but with money scarce he knows that for his town to survive it must find a way to thrive, and so he makes the decision to build within it the greatest Gothic cathedral the world has ever known. A WORLD OF HIGH IDEALS AND SAVAGE CRUELTY As Tom and Philip meet so begins an epic tale of ambition, anarchy and absolute power. In a world beset by strife and enemies that would thwart their plans, they will stop at nothing to achieve their ambitions in a struggle between good and evil that will turn church against state, and brother against brother . . . The Pillars of the Earth is the first in The Kingsbridge Novels series, followed by World Without End and A Column of Fire. More than 175 million copies sold worldwide. Published in over eighty territories and thirty-seven languages. The international No. 1 bestselling phenomenon returns.",Fiction
